timestamp,scintillator,rate_per_min,total_hits
2026-06-15T03:50:00+00:00,Scintillator 2,1322.1,8285738
2026-06-15T03:50:00+00:00,Scintillator 3,1289.7,8079987
2026-06-15T03:50:00+00:00,Scintillator 4,1138.3,7251638
2026-06-15T04:00:00+00:00,Scintillator 1,1422.2,8317165
2026-06-15T04:00:00+00:00,Scintillator 2,1344.8,8299186
2026-06-15T04:00:00+00:00,Scintillator 3,1311.1,8093098
2026-06-15T04:00:00+00:00,Scintillator 4,1167.0,7263308
2026-06-15T04:10:00+00:00,Scintillator 1,1425.5,8331420
2026-06-15T04:10:00+00:00,Scintillator 2,1342.1,8312607
2026-06-15T04:10:00+00:00,Scintillator 3,1311.0,8106208
2026-06-15T04:10:00+00:00,Scintillator 4,1169.1,7274999
2026-06-15T04:20:00+00:00,Scintillator 1,1412.5,8345545
2026-06-15T04:20:00+00:00,Scintillator 2,1332.1,8325928
2026-06-15T04:20:00+00:00,Scintillator 3,1299.5,8119203
2026-06-15T04:20:00+00:00,Scintillator 4,1149.1,7286490
2026-06-15T04:30:00+00:00,Scintillator 1,1397.9,8359524
2026-06-15T04:30:00+00:00,Scintillator 2,1319.8,8339126
2026-06-15T04:30:00+00:00,Scintillator 3,1283.9,8132042
2026-06-15T04:30:00+00:00,Scintillator 4,1154.7,7298037
2026-06-15T04:40:00+00:00,Scintillator 1,1394.5,8373469
2026-06-15T04:40:00+00:00,Scintillator 2,1318.6,8352312
2026-06-15T04:40:00+00:00,Scintillator 3,1282.7,8144869
2026-06-15T04:40:00+00:00,Scintillator 4,1138.2,7309419
2026-06-15T04:50:00+00:00,Scintillator 1,1433.5,8387804
2026-06-15T04:50:00+00:00,Scintillator 2,1348.6,8365798
2026-06-15T04:50:00+00:00,Scintillator 3,1320.6,8158075
2026-06-15T04:50:00+00:00,Scintillator 4,1172.4,7321143
2026-06-15T05:00:00+00:00,Scintillator 1,1410.4,8401908
2026-06-15T05:00:00+00:00,Scintillator 2,1331.3,8379111
2026-06-15T05:00:00+00:00,Scintillator 3,1298.1,8171056
2026-06-15T05:00:00+00:00,Scintillator 4,1156.0,7332703
2026-06-15T05:10:00+00:00,Scintillator 1,1413.2,8416040
2026-06-15T05:10:00+00:00,Scintillator 2,1336.3,8392474
2026-06-15T05:10:00+00:00,Scintillator 3,1301.5,8184071
2026-06-15T05:10:00+00:00,Scintillator 4,1163.8,7344341
2026-06-15T05:20:00+00:00,Scintillator 1,1408.1,8430121
2026-06-15T05:20:00+00:00,Scintillator 2,1325.6,8405730
2026-06-15T05:20:00+00:00,Scintillator 3,1291.3,8196984
2026-06-15T05:20:00+00:00,Scintillator 4,1135.4,7355695
2026-06-15T05:30:00+00:00,Scintillator 1,1399.6,8444117
2026-06-15T05:30:00+00:00,Scintillator 2,1321.2,8418942
2026-06-15T05:30:00+00:00,Scintillator 3,1293.7,8209921
2026-06-15T05:30:00+00:00,Scintillator 4,1151.3,7367208
2026-06-15T05:40:00+00:00,Scintillator 1,1416.3,8458280
2026-06-15T05:40:00+00:00,Scintillator 2,1333.8,8432280
2026-06-15T05:40:00+00:00,Scintillator 3,1305.1,8222972
2026-06-15T05:40:00+00:00,Scintillator 4,1165.0,7378858
2026-06-15T05:50:00+00:00,Scintillator 1,1427.1,8472551
2026-06-15T05:50:00+00:00,Scintillator 2,1347.5,8445755
2026-06-15T05:50:00+00:00,Scintillator 3,1308.9,8236061
2026-06-15T05:50:00+00:00,Scintillator 4,1165.9,7390517
2026-06-15T06:00:00+00:00,Scintillator 1,1395.3,8486504
2026-06-15T06:00:00+00:00,Scintillator 2,1320.8,8458963
2026-06-15T06:00:00+00:00,Scintillator 3,1290.2,8248963
2026-06-15T06:00:00+00:00,Scintillator 4,1154.0,7402057
2026-06-15T06:10:00+00:00,Scintillator 1,1396.9,8500473
2026-06-15T06:10:00+00:00,Scintillator 2,1319.8,8472161
2026-06-15T06:10:00+00:00,Scintillator 3,1289.4,8261857
2026-06-15T06:10:00+00:00,Scintillator 4,1141.8,7413475
2026-06-15T06:20:00+00:00,Scintillator 1,1390.9,8514382
2026-06-15T06:20:00+00:00,Scintillator 2,1317.6,8485337
2026-06-15T06:20:00+00:00,Scintillator 3,1284.9,8274706
2026-06-15T06:20:00+00:00,Scintillator 4,1138.7,7424862
2026-06-15T06:30:00+00:00,Scintillator 1,1467.9,8529061
2026-06-15T06:30:00+00:00,Scintillator 2,1378.2,8499119
2026-06-15T06:30:00+00:00,Scintillator 3,1346.2,8288168
2026-06-15T06:30:00+00:00,Scintillator 4,1193.8,7436800
2026-06-15T06:40:00+00:00,Scintillator 1,1411.1,8543172
2026-06-15T06:40:00+00:00,Scintillator 2,1326.7,8512386
2026-06-15T06:40:00+00:00,Scintillator 3,1291.0,8301078
2026-06-15T06:40:00+00:00,Scintillator 4,1149.4,7448294
2026-06-15T06:50:00+00:00,Scintillator 1,1428.8,8557460
2026-06-15T06:50:00+00:00,Scintillator 2,1341.3,8525799
2026-06-15T06:50:00+00:00,Scintillator 3,1305.9,8314137
2026-06-15T06:50:00+00:00,Scintillator 4,1164.4,7459938
2026-06-15T07:00:00+00:00,Scintillator 1,1404.5,8571505
2026-06-15T07:00:00+00:00,Scintillator 2,1325.2,8539051
2026-06-15T07:00:00+00:00,Scintillator 3,1293.9,8327076
2026-06-15T07:00:00+00:00,Scintillator 4,1147.4,7471412
2026-06-15T07:10:00+00:00,Scintillator 1,1396.9,8585474
2026-06-15T07:10:00+00:00,Scintillator 2,1320.4,8552255
2026-06-15T07:10:00+00:00,Scintillator 3,1291.0,8339986
2026-06-15T07:10:00+00:00,Scintillator 4,1141.9,7482831
2026-06-15T07:20:00+00:00,Scintillator 1,1402.4,8599498
2026-06-15T07:20:00+00:00,Scintillator 2,1317.1,8565426
2026-06-15T07:20:00+00:00,Scintillator 3,1289.1,8352877
2026-06-15T07:20:00+00:00,Scintillator 4,1142.1,7494252
2026-06-15T07:30:00+00:00,Scintillator 1,1373.1,8613229
2026-06-15T07:30:00+00:00,Scintillator 2,1308.3,8578509
2026-06-15T07:30:00+00:00,Scintillator 3,1275.5,8365632
2026-06-15T07:30:00+00:00,Scintillator 4,1127.1,7505523
2026-06-15T07:40:00+00:00,Scintillator 1,1396.8,8627197
2026-06-15T07:40:00+00:00,Scintillator 2,1323.8,8591747
2026-06-15T07:40:00+00:00,Scintillator 3,1290.8,8378540
2026-06-15T07:40:00+00:00,Scintillator 4,1158.1,7517104
2026-06-15T07:50:00+00:00,Scintillator 1,1398.0,8641177
2026-06-15T07:50:00+00:00,Scintillator 2,1323.8,8604985
2026-06-15T07:50:00+00:00,Scintillator 3,1284.9,8391389
2026-06-15T07:50:00+00:00,Scintillator 4,1159.7,7528701
2026-06-15T08:00:00+00:00,Scintillator 1,1417.6,8655353
2026-06-15T08:00:00+00:00,Scintillator 2,1356.6,8618551
2026-06-15T08:00:00+00:00,Scintillator 3,1323.2,8404621
2026-06-15T08:00:00+00:00,Scintillator 4,1178.9,7540490
2026-06-15T08:10:00+00:00,Scintillator 1,1379.7,8669150
2026-06-15T08:10:00+00:00,Scintillator 2,1307.3,8631624
2026-06-15T08:10:00+00:00,Scintillator 3,1276.6,8417387
2026-06-15T08:10:00+00:00,Scintillator 4,1148.5,7551975
2026-06-15T08:20:00+00:00,Scintillator 1,1421.8,8683368
2026-06-15T08:20:00+00:00,Scintillator 2,1330.1,8644925
2026-06-15T08:20:00+00:00,Scintillator 3,1300.1,8430388
2026-06-15T08:20:00+00:00,Scintillator 4,1161.8,7563593
2026-06-15T08:30:00+00:00,Scintillator 1,1396.5,8697333
2026-06-15T08:30:00+00:00,Scintillator 2,1312.7,8658052
2026-06-15T08:30:00+00:00,Scintillator 3,1285.2,8443240
2026-06-15T08:30:00+00:00,Scintillator 4,1144.8,7575041
2026-06-15T08:40:00+00:00,Scintillator 1,1380.9,8711142
2026-06-15T08:40:00+00:00,Scintillator 2,1310.4,8671156
2026-06-15T08:40:00+00:00,Scintillator 3,1278.5,8456025
2026-06-15T08:40:00+00:00,Scintillator 4,1142.7,7586468
2026-06-15T08:50:00+00:00,Scintillator 1,1369.5,8724837
2026-06-15T08:50:00+00:00,Scintillator 2,1294.3,8684099
2026-06-15T08:50:00+00:00,Scintillator 3,1263.6,8468661
2026-06-15T08:50:00+00:00,Scintillator 4,1123.5,7597703
2026-06-15T09:00:00+00:00,Scintillator 1,1401.9,8738856
2026-06-15T09:00:00+00:00,Scintillator 2,1317.4,8697273
2026-06-15T09:00:00+00:00,Scintillator 3,1283.2,8481493
2026-06-15T09:00:00+00:00,Scintillator 4,1154.8,7609251
2026-06-15T09:10:00+00:00,Scintillator 1,1382.7,8752683
2026-06-15T09:10:00+00:00,Scintillator 2,1297.1,8710244
2026-06-15T09:10:00+00:00,Scintillator 3,1268.0,8494173
2026-06-15T09:10:00+00:00,Scintillator 4,1130.6,7620557
2026-06-15T09:20:00+00:00,Scintillator 1,1426.8,8766951
2026-06-15T09:20:00+00:00,Scintillator 2,1342.2,8723666
2026-06-15T09:20:00+00:00,Scintillator 3,1303.4,8507207
2026-06-15T09:20:00+00:00,Scintillator 4,1168.3,7632240
2026-06-15T09:30:00+00:00,Scintillator 1,1443.9,8781390
2026-06-15T09:30:00+00:00,Scintillator 2,1358.9,8737255
2026-06-15T09:30:00+00:00,Scintillator 3,1324.6,8520453
2026-06-15T09:30:00+00:00,Scintillator 4,1181.0,7644050
2026-06-15T09:40:00+00:00,Scintillator 1,1402.0,8795410
2026-06-15T09:40:00+00:00,Scintillator 2,1335.1,8750606
2026-06-15T09:40:00+00:00,Scintillator 3,1298.4,8533437
2026-06-15T09:40:00+00:00,Scintillator 4,1152.6,7655576
2026-06-15T09:50:00+00:00,Scintillator 1,1392.8,8809338
2026-06-15T09:50:00+00:00,Scintillator 2,1318.4,8763790
2026-06-15T09:50:00+00:00,Scintillator 3,1285.4,8546291
2026-06-15T09:50:00+00:00,Scintillator 4,1142.3,7666999
2026-06-15T10:00:00+00:00,Scintillator 1,1432.0,8823658
2026-06-15T10:00:00+00:00,Scintillator 2,1348.4,8777274
2026-06-15T10:00:00+00:00,Scintillator 3,1306.7,8559358
2026-06-15T10:00:00+00:00,Scintillator 4,1162.6,7678625
2026-06-15T10:10:00+00:00,Scintillator 1,1440.9,8838067
2026-06-15T10:10:00+00:00,Scintillator 2,1347.6,8790750
2026-06-15T10:10:00+00:00,Scintillator 3,1318.7,8572545
2026-06-15T10:10:00+00:00,Scintillator 4,1173.2,7690357
2026-06-15T10:20:00+00:00,Scintillator 1,1408.2,8852149
2026-06-15T10:20:00+00:00,Scintillator 2,1333.5,8804085
2026-06-15T10:20:00+00:00,Scintillator 3,1300.8,8585553
2026-06-15T10:20:00+00:00,Scintillator 4,1164.4,7702001
2026-06-15T10:30:00+00:00,Scintillator 1,1389.3,8866042
2026-06-15T10:30:00+00:00,Scintillator 2,1319.6,8817281
2026-06-15T10:30:00+00:00,Scintillator 3,1282.6,8598379
2026-06-15T10:30:00+00:00,Scintillator 4,1146.5,7713466
2026-06-15T10:40:00+00:00,Scintillator 1,1395.6,8879998
2026-06-15T10:40:00+00:00,Scintillator 2,1326.1,8830542
2026-06-15T10:40:00+00:00,Scintillator 3,1296.6,8611345
2026-06-15T10:40:00+00:00,Scintillator 4,1152.3,7724989
2026-06-15T10:50:00+00:00,Scintillator 1,1408.3,8894081
2026-06-15T10:50:00+00:00,Scintillator 2,1330.2,8843844
2026-06-15T10:50:00+00:00,Scintillator 3,1295.5,8624300
2026-06-15T10:50:00+00:00,Scintillator 4,1146.9,7736458
2026-06-15T11:00:00+00:00,Scintillator 1,1395.5,8908036
2026-06-15T11:00:00+00:00,Scintillator 2,1314.4,8856988
2026-06-15T11:00:00+00:00,Scintillator 3,1287.5,8637175
2026-06-15T11:00:00+00:00,Scintillator 4,1144.6,7747904
2026-06-15T11:10:00+00:00,Scintillator 1,1392.2,8921958
2026-06-15T11:10:00+00:00,Scintillator 2,1312.4,8870112
2026-06-15T11:10:00+00:00,Scintillator 3,1282.7,8650002
2026-06-15T11:10:00+00:00,Scintillator 4,1153.8,7759442
2026-06-15T11:20:00+00:00,Scintillator 1,1409.4,8936052
2026-06-15T11:20:00+00:00,Scintillator 2,1327.6,8883388
2026-06-15T11:20:00+00:00,Scintillator 3,1296.2,8662964
2026-06-15T11:20:00+00:00,Scintillator 4,1156.4,7771006
2026-06-15T11:30:00+00:00,Scintillator 1,1390.5,8949957
2026-06-15T11:30:00+00:00,Scintillator 2,1318.4,8896572
2026-06-15T11:30:00+00:00,Scintillator 3,1279.8,8675762
2026-06-15T11:30:00+00:00,Scintillator 4,1134.5,7782351
2026-06-15T11:40:00+00:00,Scintillator 1,1406.2,8964019
2026-06-15T11:40:00+00:00,Scintillator 2,1321.1,8909783
2026-06-15T11:40:00+00:00,Scintillator 3,1285.0,8688612
2026-06-15T11:40:00+00:00,Scintillator 4,1154.3,7793894
2026-06-15T11:50:00+00:00,Scintillator 1,1422.5,8978244
2026-06-15T11:50:00+00:00,Scintillator 2,1346.3,8923246
2026-06-15T11:50:00+00:00,Scintillator 3,1310.9,8701721
2026-06-15T11:50:00+00:00,Scintillator 4,1176.2,7805656
2026-06-15T12:00:00+00:00,Scintillator 1,1402.0,8992264
2026-06-15T12:00:00+00:00,Scintillator 2,1324.0,8936486
2026-06-15T12:00:00+00:00,Scintillator 3,1296.7,8714688
2026-06-15T12:00:00+00:00,Scintillator 4,1149.8,7817154
2026-06-15T12:10:00+00:00,Scintillator 1,1395.3,9006217
2026-06-15T12:10:00+00:00,Scintillator 2,1311.2,8949598
2026-06-15T12:10:00+00:00,Scintillator 3,1274.8,8727436
2026-06-15T12:10:00+00:00,Scintillator 4,1122.8,7828382
2026-06-15T12:20:00+00:00,Scintillator 1,1397.5,9020192
2026-06-15T12:20:00+00:00,Scintillator 2,1327.0,8962868
2026-06-15T12:20:00+00:00,Scintillator 3,1293.2,8740368
2026-06-15T12:20:00+00:00,Scintillator 4,1147.4,7839856
2026-06-15T12:30:00+00:00,Scintillator 1,1382.3,9034015
2026-06-15T12:30:00+00:00,Scintillator 2,1302.2,8975890
2026-06-15T12:30:00+00:00,Scintillator 3,1270.8,8753076
2026-06-15T12:30:00+00:00,Scintillator 4,1120.3,7851059
2026-06-15T12:40:00+00:00,Scintillator 1,1359.6,9047611
2026-06-15T12:40:00+00:00,Scintillator 2,1290.2,8988792
2026-06-15T12:40:00+00:00,Scintillator 3,1256.3,8765639
2026-06-15T12:40:00+00:00,Scintillator 4,1122.0,7862279
2026-06-15T12:50:00+00:00,Scintillator 1,1395.5,9061566
2026-06-15T12:50:00+00:00,Scintillator 2,1311.5,9001907
2026-06-15T12:50:00+00:00,Scintillator 3,1279.6,8778435
2026-06-15T12:50:00+00:00,Scintillator 4,1139.8,7873677
2026-06-15T13:00:00+00:00,Scintillator 1,1436.5,9075931
2026-06-15T13:00:00+00:00,Scintillator 2,1353.6,9015443
2026-06-15T13:00:00+00:00,Scintillator 3,1323.4,8791669
2026-06-15T13:00:00+00:00,Scintillator 4,1183.5,7885512
2026-06-15T13:10:00+00:00,Scintillator 1,1400.9,9089940
2026-06-15T13:10:00+00:00,Scintillator 2,1326.4,9028707
2026-06-15T13:10:00+00:00,Scintillator 3,1293.0,8804599
2026-06-15T13:10:00+00:00,Scintillator 4,1162.1,7897133
2026-06-15T13:20:00+00:00,Scintillator 1,1376.7,9103707
2026-06-15T13:20:00+00:00,Scintillator 2,1299.7,9041704
2026-06-15T13:20:00+00:00,Scintillator 3,1268.2,8817281
2026-06-15T13:20:00+00:00,Scintillator 4,1128.9,7908422
2026-06-15T13:30:00+00:00,Scintillator 1,1389.0,9117597
2026-06-15T13:30:00+00:00,Scintillator 2,1309.7,9054801
2026-06-15T13:30:00+00:00,Scintillator 3,1279.0,8830071
2026-06-15T13:30:00+00:00,Scintillator 4,1149.9,7919921
2026-06-15T13:40:00+00:00,Scintillator 1,1387.3,9131470
2026-06-15T13:40:00+00:00,Scintillator 2,1298.6,9067787
2026-06-15T13:40:00+00:00,Scintillator 3,1271.4,8842785
2026-06-15T13:40:00+00:00,Scintillator 4,1137.8,7931299
2026-06-15T13:50:00+00:00,Scintillator 1,1404.2,9145512
2026-06-15T13:50:00+00:00,Scintillator 2,1320.6,9080993
2026-06-15T13:50:00+00:00,Scintillator 3,1288.2,8855667
2026-06-15T13:50:00+00:00,Scintillator 4,1147.4,7942773
2026-06-15T14:00:00+00:00,Scintillator 1,1392.2,9159434
2026-06-15T14:00:00+00:00,Scintillator 2,1309.6,9094089
2026-06-15T14:00:00+00:00,Scintillator 3,1285.3,8868520
2026-06-15T14:00:00+00:00,Scintillator 4,1145.9,7954232
2026-06-15T14:10:00+00:00,Scintillator 1,1394.6,9173380
2026-06-15T14:10:00+00:00,Scintillator 2,1324.8,9107337
2026-06-15T14:10:00+00:00,Scintillator 3,1291.3,8881433
2026-06-15T14:10:00+00:00,Scintillator 4,1144.0,7965672
2026-06-15T14:20:00+00:00,Scintillator 1,1389.5,9187275
2026-06-15T14:20:00+00:00,Scintillator 2,1309.6,9120433
2026-06-15T14:20:00+00:00,Scintillator 3,1280.8,8894241
2026-06-15T14:20:00+00:00,Scintillator 4,1145.4,7977126
2026-06-15T14:30:00+00:00,Scintillator 1,1392.7,9201202
2026-06-15T14:30:00+00:00,Scintillator 2,1313.2,9133565
2026-06-15T14:30:00+00:00,Scintillator 3,1277.7,8907018
2026-06-15T14:30:00+00:00,Scintillator 4,1144.8,7988574
2026-06-15T14:40:00+00:00,Scintillator 1,1403.8,9215240
2026-06-15T14:40:00+00:00,Scintillator 2,1318.8,9146753
2026-06-15T14:40:00+00:00,Scintillator 3,1288.9,8919907
2026-06-15T14:40:00+00:00,Scintillator 4,1143.6,8000010
2026-06-15T14:50:00+00:00,Scintillator 1,1394.6,9229186
2026-06-15T14:50:00+00:00,Scintillator 2,1317.2,9159925
2026-06-15T14:50:00+00:00,Scintillator 3,1281.3,8932720
2026-06-15T14:50:00+00:00,Scintillator 4,1138.8,8011398
2026-06-15T15:00:00+00:00,Scintillator 1,1374.3,9242929
2026-06-15T15:00:00+00:00,Scintillator 2,1297.8,9172903
2026-06-15T15:00:00+00:00,Scintillator 3,1266.6,8945386
2026-06-15T15:00:00+00:00,Scintillator 4,1133.8,8022736
2026-06-15T15:10:00+00:00,Scintillator 1,1369.3,9256622
2026-06-15T15:10:00+00:00,Scintillator 2,1291.2,9185815
2026-06-15T15:10:00+00:00,Scintillator 3,1258.0,8957966
2026-06-15T15:10:00+00:00,Scintillator 4,1121.4,8033950
2026-06-15T15:20:00+00:00,Scintillator 1,1395.1,9270573
2026-06-15T15:20:00+00:00,Scintillator 2,1316.3,9198978
2026-06-15T15:20:00+00:00,Scintillator 3,1285.7,8970823
2026-06-15T15:20:00+00:00,Scintillator 4,1130.1,8045251
2026-06-15T15:30:00+00:00,Scintillator 1,1397.9,9284552
2026-06-15T15:30:00+00:00,Scintillator 2,1324.0,9212218
2026-06-15T15:30:00+00:00,Scintillator 3,1291.0,8983733
2026-06-15T15:30:00+00:00,Scintillator 4,1152.8,8056779
2026-06-15T15:40:00+00:00,Scintillator 1,1374.5,9298297
2026-06-15T15:40:00+00:00,Scintillator 2,1302.2,9225240
2026-06-15T15:40:00+00:00,Scintillator 3,1269.7,8996430
2026-06-15T15:40:00+00:00,Scintillator 4,1126.2,8068041
2026-06-15T15:50:00+00:00,Scintillator 1,1422.5,9312522
2026-06-15T15:50:00+00:00,Scintillator 2,1347.5,9238715
2026-06-15T15:50:00+00:00,Scintillator 3,1316.2,9009592
2026-06-15T15:50:00+00:00,Scintillator 4,1167.2,8079713
2026-06-15T16:00:00+00:00,Scintillator 1,1404.5,9326567
2026-06-15T16:00:00+00:00,Scintillator 2,1328.8,9252003
2026-06-15T16:00:00+00:00,Scintillator 3,1292.8,9022520
2026-06-15T16:00:00+00:00,Scintillator 4,1155.1,8091264
2026-06-15T16:10:00+00:00,Scintillator 1,1397.8,9340545
2026-06-15T16:10:00+00:00,Scintillator 2,1323.6,9265239
2026-06-15T16:10:00+00:00,Scintillator 3,1291.9,9035439
2026-06-15T16:10:00+00:00,Scintillator 4,1152.2,8102786
2026-06-15T16:20:00+00:00,Scintillator 1,1402.9,9354574
2026-06-15T16:20:00+00:00,Scintillator 2,1314.5,9278384
2026-06-15T16:20:00+00:00,Scintillator 3,1289.7,9048336
2026-06-15T16:20:00+00:00,Scintillator 4,1155.7,8114343
2026-06-15T16:30:00+00:00,Scintillator 1,1405.8,9368632
2026-06-15T16:30:00+00:00,Scintillator 2,1329.8,9291682
2026-06-15T16:30:00+00:00,Scintillator 3,1292.0,9061256
2026-06-15T16:30:00+00:00,Scintillator 4,1150.7,8125850
2026-06-15T16:40:00+00:00,Scintillator 1,1415.8,9382790
2026-06-15T16:40:00+00:00,Scintillator 2,1326.7,9304949
2026-06-15T16:40:00+00:00,Scintillator 3,1297.5,9074231
2026-06-15T16:40:00+00:00,Scintillator 4,1163.5,8137485
2026-06-15T16:50:00+00:00,Scintillator 1,1411.6,9396906
2026-06-15T16:50:00+00:00,Scintillator 2,1331.5,9318264
2026-06-15T16:50:00+00:00,Scintillator 3,1298.2,9087213
2026-06-15T16:50:00+00:00,Scintillator 4,1155.5,8149040
2026-06-15T17:00:00+00:00,Scintillator 1,1390.5,9410811
2026-06-15T17:00:00+00:00,Scintillator 2,1314.1,9331405
2026-06-15T17:00:00+00:00,Scintillator 3,1281.3,9100026
2026-06-15T17:00:00+00:00,Scintillator 4,1150.7,8160547
2026-06-15T17:10:00+00:00,Scintillator 1,1315.1,9423962
2026-06-15T17:10:00+00:00,Scintillator 2,1327.8,9344683
2026-06-15T17:10:00+00:00,Scintillator 3,1292.6,9112952
2026-06-15T17:10:00+00:00,Scintillator 4,1167.1,8172218
2026-06-15T17:20:00+00:00,Scintillator 1,1268.0,9436642
2026-06-15T17:20:00+00:00,Scintillator 2,1326.5,9357948
2026-06-15T17:20:00+00:00,Scintillator 3,1289.5,9125847
2026-06-15T17:20:00+00:00,Scintillator 4,1177.3,8183991
2026-06-15T17:30:00+00:00,Scintillator 1,1265.0,9449292
2026-06-15T17:30:00+00:00,Scintillator 2,1303.8,9370986
2026-06-15T17:30:00+00:00,Scintillator 3,1269.6,9138543
2026-06-15T17:30:00+00:00,Scintillator 4,1143.8,8195429
2026-06-15T17:40:00+00:00,Scintillator 1,1286.3,9462155
2026-06-15T17:40:00+00:00,Scintillator 2,1323.9,9384225
2026-06-15T17:40:00+00:00,Scintillator 3,1285.0,9151393
2026-06-15T17:40:00+00:00,Scintillator 4,1158.0,8207009
2026-06-15T17:50:00+00:00,Scintillator 1,1249.0,9474645
2026-06-15T17:50:00+00:00,Scintillator 2,1313.9,9397364
2026-06-15T17:50:00+00:00,Scintillator 3,1280.1,9164194
2026-06-15T17:50:00+00:00,Scintillator 4,1149.2,8218501
2026-06-15T18:00:00+00:00,Scintillator 1,1256.1,9487206
2026-06-15T18:00:00+00:00,Scintillator 2,1301.0,9410374
2026-06-15T18:00:00+00:00,Scintillator 3,1270.3,9176897
2026-06-15T18:00:00+00:00,Scintillator 4,1142.9,8229930
2026-06-15T18:10:00+00:00,Scintillator 1,1260.3,9499809
2026-06-15T18:10:00+00:00,Scintillator 2,1273.5,9423109
2026-06-15T18:10:00+00:00,Scintillator 3,1239.4,9189291
2026-06-15T18:10:00+00:00,Scintillator 4,1109.2,8241022
2026-06-15T18:20:00+00:00,Scintillator 1,1283.0,9512639
2026-06-15T18:20:00+00:00,Scintillator 2,1296.3,9436072
2026-06-15T18:20:00+00:00,Scintillator 3,1262.7,9201918
2026-06-15T18:20:00+00:00,Scintillator 4,1112.8,8252150
2026-06-15T18:30:00+00:00,Scintillator 1,1289.9,9525538
2026-06-15T18:30:00+00:00,Scintillator 2,1292.7,9448999
2026-06-15T18:30:00+00:00,Scintillator 3,1261.9,9214537
2026-06-15T18:30:00+00:00,Scintillator 4,1119.1,8263341
2026-06-15T18:40:00+00:00,Scintillator 1,1340.1,9538939
2026-06-15T18:40:00+00:00,Scintillator 2,1287.0,9461869
2026-06-15T18:40:00+00:00,Scintillator 3,1263.5,9227172
2026-06-15T18:40:00+00:00,Scintillator 4,1125.6,8274597
2026-06-15T18:50:00+00:00,Scintillator 1,1397.6,9552915
2026-06-15T18:50:00+00:00,Scintillator 2,1326.5,9475134
2026-06-15T18:50:00+00:00,Scintillator 3,1294.4,9240116
2026-06-15T18:50:00+00:00,Scintillator 4,1154.9,8286146
2026-06-15T19:00:00+00:00,Scintillator 1,1393.1,9566846
2026-06-15T19:00:00+00:00,Scintillator 2,1319.9,9488333
2026-06-15T19:00:00+00:00,Scintillator 3,1288.1,9252997
2026-06-15T19:00:00+00:00,Scintillator 4,1154.4,8297690
2026-06-15T19:10:00+00:00,Scintillator 1,1375.6,9580602
2026-06-15T19:10:00+00:00,Scintillator 2,1302.5,9501358
2026-06-15T19:10:00+00:00,Scintillator 3,1279.6,9265793
2026-06-15T19:10:00+00:00,Scintillator 4,1133.2,8309022
2026-06-15T19:20:00+00:00,Scintillator 1,1388.7,9594489
2026-06-15T19:20:00+00:00,Scintillator 2,1315.6,9514514
2026-06-15T19:20:00+00:00,Scintillator 3,1280.6,9278599
2026-06-15T19:20:00+00:00,Scintillator 4,1149.9,8320521
2026-06-15T19:30:00+00:00,Scintillator 1,1392.0,9608409
2026-06-15T19:30:00+00:00,Scintillator 2,1313.3,9527647
2026-06-15T19:30:00+00:00,Scintillator 3,1282.3,9291422
2026-06-15T19:30:00+00:00,Scintillator 4,1142.1,8331942
2026-06-15T19:40:00+00:00,Scintillator 1,1398.9,9622398
2026-06-15T19:40:00+00:00,Scintillator 2,1315.7,9540804
2026-06-15T19:40:00+00:00,Scintillator 3,1282.5,9304247
2026-06-15T19:40:00+00:00,Scintillator 4,1145.3,8343395
2026-06-15T19:50:00+00:00,Scintillator 1,1411.0,9636508
2026-06-15T19:50:00+00:00,Scintillator 2,1339.6,9554200
2026-06-15T19:50:00+00:00,Scintillator 3,1309.1,9317338
2026-06-15T19:50:00+00:00,Scintillator 4,1175.1,8355146
2026-06-15T20:00:00+00:00,Scintillator 1,1392.2,9650430
2026-06-15T20:00:00+00:00,Scintillator 2,1313.8,9567338
2026-06-15T20:00:00+00:00,Scintillator 3,1285.5,9330193
2026-06-15T20:00:00+00:00,Scintillator 4,1154.7,8366693
2026-06-15T20:10:00+00:00,Scintillator 1,1411.5,9664545
2026-06-15T20:10:00+00:00,Scintillator 2,1329.2,9580630
2026-06-15T20:10:00+00:00,Scintillator 3,1299.0,9343183
2026-06-15T20:10:00+00:00,Scintillator 4,1152.5,8378218
2026-06-15T20:20:00+00:00,Scintillator 1,1394.9,9678494
2026-06-15T20:20:00+00:00,Scintillator 2,1314.0,9593770
2026-06-15T20:20:00+00:00,Scintillator 3,1287.7,9356060
2026-06-15T20:20:00+00:00,Scintillator 4,1152.4,8389742
2026-06-15T20:30:00+00:00,Scintillator 1,1394.4,9692438
2026-06-15T20:30:00+00:00,Scintillator 2,1315.7,9606927
2026-06-15T20:30:00+00:00,Scintillator 3,1283.1,9368891
2026-06-15T20:30:00+00:00,Scintillator 4,1150.5,8401247
2026-06-15T20:40:00+00:00,Scintillator 1,1386.2,9706300
2026-06-15T20:40:00+00:00,Scintillator 2,1318.3,9620110
2026-06-15T20:40:00+00:00,Scintillator 3,1287.4,9381765
2026-06-15T20:40:00+00:00,Scintillator 4,1141.3,8412660
2026-06-15T20:50:00+00:00,Scintillator 1,1396.3,9720263
2026-06-15T20:50:00+00:00,Scintillator 2,1315.6,9633266
2026-06-15T20:50:00+00:00,Scintillator 3,1286.6,9394631
2026-06-15T20:50:00+00:00,Scintillator 4,1156.9,8424229
